,id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_blocked_shot,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_right,att_fastbreak,att_goal_high_left,att_goal_low_right,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_right,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,foul_throw_in,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,assist_pass_lost,last_man_tackle,att_cmiss_high_left,att_goal_low_left,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_lf_target,att_sv_high_left,goal_assist_setplay,six_yard_block,att_assist_setplay,att_lf_goal,att_post_left,accurate_corners_intobox,accurate_freekick_cross,assist_penalty_won,att_cmiss_left,att_freekick_target,att_freekick_total,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_one_on_one,corner_taken,freekick_cross,goal_assist_deadball,penalty_won,total_corners_intobox,assist_attempt_saved,att_freekick_miss,att_obox_goal,att_obox_post,att_pen_goal,att_post_right,att_pen_target,accurate_goal_kicks,assist_free_kick_won,goal_kicks,red_card,att_lg_centre,accurate_keeper_throws,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,second_yellow,own_goals,att_cmiss_high_right,att_hd_post,att_obxd_left,att_obx_left,att_freekick_goal,att_obp_goal,dangerous_play,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,gk_smother,penalty_faced,penalty_save,stand_save,total_keeper_sweeper,assist_own_goal,att_pen_miss,att_freekick_post,att_obxd_right,assist_handball_won,att_obx_right,att_lg_right,att_pen_post,att_corner,assist_post,att_lg_left,rescinded_red_card,age,birth,birth_exact,country,isoCode,loan,position,positionInfo,shirtNum,name,first,last,nationalTeam,playerId,season
421,3819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 146 days,20 November 1991,690595200000.0,Scotland,GB-SCT,False,D,Centre Central Defender,,Grant Hanley,Grant,Hanley,Scotland,56726.0,2017
422,19970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 years 101 days,4 January 2000,946944000000.0,England,GB-ENG,False,D,Right Full Back,2.0,Max Aarons,Max,Aarons,England,133868.0,2017
423,10968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 90 days,15 January 1998,884822400000.0,England,GB-ENG,True,M,Midfielder,4.0,Ben Godfrey,Ben,Godfrey,England,55835.0,2017
424,22040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 years 327 days,23 May 1989,611884800000.0,Croatia,HR,False,M,Centre Central Midfielder,8.0,Mario Vrancic,Mario,Vrancic,Bosnia And Herzegovina,46933.0,2017
425,15558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 128 days,8 December 1992,723772800000.0,Germany,DE,False,M,Centre Central Midfielder,10.0,Moritz Leitner,Moritz,Leitner,Germany,130623.0,2017
426,26408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 years 111 days,25 December 1996,851472000000.0,Argentina,AR,False,M,Left/Right Attacking Midfielder,17.0,Emiliano Buendía,Emiliano,Buendía,Argentina,130624.0,2017
427,23199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 65 days,9 February 1991,666057600000.0,Germany,DE,False,M,Midfielder,18.0,Marco Stiepermann,Marco,Stiepermann,Germany,51699.0,2017
428,24412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 36 days,9 March 1993,731635200000.0,Germany,DE,False,M,Centre Defensive Midfielder,4.0,Tom Trybull,Tom,Trybull,Germany,51690.0,2017
429,33061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 97 days,8 January 1992,694828800000.0,Scotland,GB-SCT,False,M,Midfielder,,Kenny McLean,Kenny,McLean,Scotland,143584.0,2017
430,33066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 73 days,1 February 1993,728524800000.0,Cuba,CU,False,M,Left/Right Winger,11.0,Onel Hernández,Onel,Hernández,Cuba,93960.0,2017
431,4560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 years 10 days,4 April 1986,512956800000.0,Norway,NO,False,M,Centre Defensive Midfielder,27.0,Alexander Tettey,Alexander,Tettey,Norway,6363.0,2017
432,14944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 47 days,27 February 1998,888537600000.0,England,GB-ENG,True,M,Centre Central Midfielder,36.0,Todd Cantwell,Todd,Cantwell,England,128570.0,2017
433,5169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 years 16 days,29 March 1990,638668800000.0,Finland,FI,False,F,Centre Striker,22.0,Teemu Pukki,Teemu,Pukki,Finland,130627.0,2017
434,11111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 250 days,8 August 1992,713232000000.0,Switzerland,CH,False,F,Centre Striker,20.0,Josip Drmic,Josip,Drmic,Switzerland,159741.0,2017
435,8945.0,17.0,3.0,3.0,3.0,4.0,36.0,1.0,,3.0,50.0,,,20.0,8.0,13.0,5.0,,2.0,24.0,14.0,3.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,2.0,,,,,1.0,,1.0,,1.0,,,1.0,4.0,,,,2.0,,,,,,,12.0,10.0,,1.0,,3.0,9.0,2.0,5.0,,,7.0,3.0,,2.0,17.0,25.0,3.0,13.0,9.0,,,28.0,,4.0,,46.0,2.0,,7.0,6.0,1.0,,,,,,9.0,22.0,,9.0,,9.0,23.0,20.0,5.0,2.0,4.0,247.0,,,2.0,,83.0,2.0,,1.0,41.0,,17.0,1.0,56.0,56.0,1.0,5.0,4.0,,9.0,3.0,,,,2.0,20.0,50.0,4.0,2.0,22.0,9.0,13.0,3.0,10.0,10.0,32428.911682128906,,41.0,7.0,72.0,7.0,,17.0,1.0,84.0,,4.0,1.0,3.0,9.0,,29.0,177.0,4.0,5.0,5.0,1.0,1.0,2.0,4.0,5.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 211 days,16 September 1993,748137600000.0,England,GB-ENG,False,D,Right Full Back,3.0,Sam Byram,Sam,Byram,England,160495.0,2017
436,24641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 years 63 days,11 February 2001,981849600000.0,Ireland,IE,False,F,Centre Striker,35.0,Adam Idah,Adam,Idah,Ireland,161537.0,2017
437,9826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 years 117 days,19 December 1994,787795200000.0,Wales,GB-WLS,True,M,Midfielder,19.0,Louis Thompson,Louis,Thompson,Wales,179181.0,2017
438,66497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 years 64 days,10 February 2001,981763200000.0,Scotland,GB-SCT,False,G,Goalkeeper,60.0,Archie Mair,Archie,Mair,Scotland,166195.0,2017
439,6820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 years 131 days,5 December 1994,786585600000.0,Slovakia,SK,True,M,Centre Attacking Midfielder,25.0,Ondrej Duda,Ondrej,Duda,Slovakia,175656.0,2017
440,25203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 97 days,8 January 1991,663292800000.0,Germany,DE,False,M,Left/Centre/Right Central Midfielder,7.0,Lukas Rupp,Lukas,Rupp,Germany,175680.0,2017
441,26977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 years 218 days,9 September 2001,999993600000.0,England,GB-ENG,False,M,Centre Striker,56.0,Josh Martin,Josh,Martin,England,162047.0,2017
442,4727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 331 days,19 May 1990,643075200000.0,England,GB-ENG,False,G,Goalkeeper,25.0,Simon Moore,Simon,Moore,England,32165.0,2017
443,9169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 36 days,9 March 1993,731635200000.0,England,GB-ENG,False,D,Defender,,George Baldock,George,Baldock,England,53174.0,2017
444,4258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 280 days,9 July 1990,647481600000.0,Ireland,IE,False,D,Left Full Back,3.0,Enda Stevens,Enda,Stevens,Ireland,47001.0,2017
445,9491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 16 days,29 March 1994,764899200000.0,England,GB-ENG,False,D,Centre Central Defender,5.0,Jack O'Connell,Jack,O'Connell,England,30925.0,2017
446,3581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 years 269 days,20 July 1988,585360000000.0,England,GB-ENG,False,D,Centre Central Defender,6.0,Chris Basham,Chris,Basham,England,15123.0,2017
447,4509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 56 days,18 February 1994,761529600000.0,England,GB-ENG,False,M,Centre Central Midfielder,7.0,John Lundstram,John,Lundstram,England,53178.0,2017
448,4394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 177 days,20 October 1992,719539200000.0,Ireland,IE,False,D,Centre Central Defender,12.0,John Egan,John,Egan,Ireland,133133.0,2017
449,9567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 24 days,21 March 1992,701136000000.0,England,GB-ENG,True,D,Left/Right Full Back,17.0,Kieron Freeman,Kieron,Freeman,Wales,19884.0,2017
450,8444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 234 days,24 August 1991,682992000000.0,Scotland,GB-SCT,False,M,Centre Central Midfielder,4.0,John Fleck,John,Fleck,Scotland,30926.0,2017
451,3924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 2 days,12 April 1991,671414400000.0,Northern Ireland,GB-NIR,False,M,Centre Central Midfielder,16.0,Oliver Norwood,Oliver,Norwood,Northern Ireland,144579.0,2017
452,4626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 years 69 days,5 February 1986,507945600000.0,England,GB-ENG,False,F,Centre Striker,10.0,Billy Sharp,Billy,Sharp,England,20023.0,2017
453,2340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 years 137 days,29 November 1987,565142400000.0,Ireland,IE,False,F,Striker,17.0,David McGoldrick,David,McGoldrick,Ireland,133644.0,2017
454,3320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 23 days,22 March 1992,701222400000.0,England,GB-ENG,False,M,Left Attacking Midfielder,8.0,Luke Freeman,Luke,Freeman,England,160103.0,2017
